timestamp,temperature,humidity,soil_moisture,is_anomaly
2026-01-04 14:00:00,28.25,54.53,39.58,0
2026-01-04 14:10:00,27.73,53.59,39.68,0
2026-01-04 14:20:00,28.49,55.04,40.21,0
2026-01-04 14:30:00,29.03,52.39,39.92,0
2026-01-04 14:40:00,28.03,51.59,38.4,0
2026-01-04 14:50:00,29.35,51.83,38.6,0
2026-01-04 15:00:00,28.96,51.8,39.07,0
2026-01-04 15:10:00,29.79,50.35,39.23,0
2026-01-04 15:20:00,29.33,51.04,38.97,0
2026-01-04 15:30:00,29.01,49.79,37.99,0
2026-01-04 15:40:00,29.3,46.48,36.86,0
2026-01-04 15:50:00,30.33,47.54,36.89,0
2026-01-04 16:00:00,30.63,46.94,37.72,0
2026-01-04 16:10:00,30.23,47.42,37.58,0
2026-01-04 16:20:00,31.19,43.77,36.23,0
2026-01-04 16:30:00,30.21,48.42,36.95,0
2026-01-04 16:40:00,31.18,45.89,37.22,0
2026-01-04 16:50:00,30.77,45.02,35.58,0
2026-01-04 17:00:00,31.21,45.57,37.18,0
2026-01-04 17:10:00,31.71,46.28,35.78,0
2026-01-04 17:20:00,31.4,44.38,36.87,0
2026-01-04 17:30:00,31.77,44.05,35.23,0
2026-01-04 17:40:00,32.6,42.84,34.61,0
2026-01-04 17:50:00,31.93,42.21,34.85,0
2026-01-04 18:00:00,32.75,41.53,34.92,0
2026-01-04 18:10:00,31.87,40.87,34.47,0
2026-01-04 18:20:00,32.8,40.72,34.39,0
2026-01-04 18:30:00,33.34,39.79,34.61,0
2026-01-04 18:40:00,31.46,40.83,33.99,0
2026-01-04 18:50:00,32.37,39.01,33.86,0
2026-01-04 19:00:00,33.12,40.7,32.34,0
2026-01-04 19:10:00,32.78,40.32,33.81,0
2026-01-04 19:20:00,33.11,40.37,33.22,0
2026-01-04 19:30:00,32.66,39.61,34.37,0
2026-01-04 19:40:00,33.02,43.13,32.14,0
2026-01-04 19:50:00,32.92,41.37,31.24,0
2026-01-04 20:00:00,33.58,38.76,32.99,0
2026-01-04 20:10:00,33.12,40.25,32.59,0
2026-01-04 20:20:00,33.15,39.45,31.33,0
2026-01-04 20:30:00,32.75,39.11,30.73,0
2026-01-04 20:40:00,32.68,38.89,33.02,0
2026-01-04 20:50:00,32.67,40.79,32.75,0
2026-01-04 21:00:00,33.03,39.83,29.47,0
2026-01-04 21:10:00,32.56,41.66,30.95,0
2026-01-04 21:20:00,32.84,41.9,32.5,0
2026-01-04 21:30:00,33.66,42.52,30.65,0
2026-01-04 21:40:00,32.97,40.55,30.51,0
2026-01-04 21:50:00,32.27,42.17,30.56,0
2026-01-04 22:00:00,32.93,42.64,29.77,0
2026-01-04 22:10:00,32.01,41.87,29.2,0
2026-01-04 22:20:00,31.08,41.94,31.31,0
2026-01-04 22:30:00,31.46,44.71,28.91,0
2026-01-04 22:40:00,30.89,43.74,30.5,0
2026-01-04 22:50:00,31.51,44.58,30.94,0
2026-01-04 23:00:00,31.54,43.57,29.01,0
2026-01-04 23:10:00,32.22,43.65,29.38,0
2026-01-04 23:20:00,31.38,44.79,31.05,0
2026-01-04 23:30:00,30.93,45.74,30.47,0
2026-01-04 23:40:00,31.28,45.33,29.53,0
2026-01-04 23:50:00,29.58,46.93,30.97,0
2026-01-05 00:00:00,30.62,45.81,30.97,0
2026-01-05 00:10:00,30.69,46.95,30.22,0
2026-01-05 00:20:00,29.37,49.33,29.3,0
2026-01-05 00:30:00,30.49,49.86,29.71,0
2026-01-05 00:40:00,29.88,49.48,30.31,0
2026-01-05 00:50:00,29.3,49.47,29.97,0
2026-01-05 01:00:00,29.61,50.09,30.92,0
2026-01-05 01:10:00,30.22,51.38,29.01,0
2026-01-05 01:20:00,28.96,53.04,29.11,0
2026-01-05 01:30:00,28.78,53.97,30.53,0
2026-01-05 01:40:00,28.21,53.2,30.08,0
2026-01-05 01:50:00,27.79,53.19,30.06,0
2026-01-05 02:00:00,28.42,55.27,29.26,0
2026-01-05 02:10:00,27.35,54.83,30.8,0
2026-01-05 02:20:00,27.6,55.79,30.86,0
2026-01-05 02:30:00,27.11,58.28,31.56,0
2026-01-05 02:40:00,27.37,58.43,31.22,0
2026-01-05 02:50:00,27.08,58.4,31.21,0
2026-01-05 03:00:00,27.22,57.61,32.41,0
2026-01-05 03:10:00,26.24,59.72,30.57,0
2026-01-05 03:20:00,26.15,61.19,32.22,0
2026-01-05 03:30:00,25.6,60.36,30.62,0
2026-01-05 03:40:00,25.66,62.69,31.46,0
2026-01-05 03:50:00,25.88,63.22,31.34,0
2026-01-05 04:00:00,25.88,64.16,33.13,0
2026-01-05 04:10:00,24.85,63.36,32.64,0
2026-01-05 04:20:00,25.57,64.19,32.88,0
2026-01-05 04:30:00,25.63,65.55,32.2,0
2026-01-05 04:40:00,24.99,65.09,33.05,0
2026-01-05 04:50:00,25.56,64.63,32.89,0
2026-01-05 05:00:00,24.08,65.16,34.01,0
2026-01-05 05:10:00,23.69,66.3,33.12,0
2026-01-05 05:20:00,23.28,65.2,35.2,0
2026-01-05 05:30:00,24.78,66.76,33.01,0
2026-01-05 05:40:00,24.23,68.38,33.92,0
2026-01-05 05:50:00,23.76,65.46,36.12,0
2026-01-05 06:00:00,23.81,69.52,34.65,0
2026-01-05 06:10:00,23.0,69.43,34.17,0
2026-01-05 06:20:00,24.69,68.13,35.61,0
2026-01-05 06:30:00,23.45,69.4,35.27,0
2026-01-05 06:40:00,23.36,69.1,35.2,0
2026-01-05 06:50:00,23.59,70.54,35.21,0
2026-01-05 07:00:00,23.41,70.47,38.51,0
2026-01-05 07:10:00,23.23,68.24,36.3,0
2026-01-05 07:20:00,22.68,70.36,35.17,0
2026-01-05 07:30:00,23.28,69.67,38.11,0
2026-01-05 07:40:00,23.96,70.03,37.6,0
2026-01-05 07:50:00,23.68,69.26,36.7,0
2026-01-05 08:00:00,23.8,71.75,36.75,0
2026-01-05 08:10:00,22.75,71.03,38.23,0
2026-01-05 08:20:00,22.52,41.47,37.67,1
2026-01-05 08:30:00,22.98,68.54,36.5,0
2026-01-05 08:40:00,23.1,69.39,39.64,0
2026-01-05 08:50:00,23.67,70.08,38.03,0
2026-01-05 09:00:00,22.32,69.73,39.73,0
2026-01-05 09:10:00,24.0,70.56,39.71,0
2026-01-05 09:20:00,23.22,69.89,38.03,0
2026-01-05 09:30:00,23.17,69.83,39.79,0
2026-01-05 09:40:00,22.96,68.92,38.57,0
2026-01-05 09:50:00,22.74,66.92,37.72,0
2026-01-05 10:00:00,24.08,67.79,38.99,0
2026-01-05 10:10:00,23.82,68.71,39.75,0
2026-01-05 10:20:00,23.26,67.24,39.16,0
2026-01-05 10:30:00,23.39,67.4,39.37,0
2026-01-05 10:40:00,24.0,66.17,40.61,0
2026-01-05 10:50:00,25.15,65.03,39.85,0
2026-01-05 11:00:00,24.33,65.48,39.15,0
2026-01-05 11:10:00,23.87,65.44,40.44,0
2026-01-05 11:20:00,24.66,63.99,40.08,0
2026-01-05 11:30:00,24.82,63.9,37.94,0
2026-01-05 11:40:00,23.78,62.66,40.32,0
2026-01-05 11:50:00,25.29,64.18,40.31,0
2026-01-05 12:00:00,25.38,62.21,40.02,0
2026-01-05 12:10:00,26.04,63.38,40.71,0
2026-01-05 12:20:00,26.81,62.87,39.44,0
2026-01-05 12:30:00,26.65,60.66,40.23,0
2026-01-05 12:40:00,26.16,59.12,38.67,0
2026-01-05 12:50:00,25.94,57.42,40.21,0
2026-01-05 13:00:00,27.99,57.41,41.39,0
2026-01-05 13:10:00,26.95,56.87,38.97,0
2026-01-05 13:20:00,27.14,58.98,39.09,0
2026-01-05 13:30:00,27.34,57.07,39.05,0
2026-01-05 13:40:00,27.66,56.7,39.64,0
2026-01-05 13:50:00,27.71,53.43,38.58,0
2026-01-05 14:00:00,27.71,53.8,39.67,0
2026-01-05 14:10:00,27.94,55.23,39.89,0
2026-01-05 14:20:00,28.42,53.98,39.52,0
2026-01-05 14:30:00,28.38,52.89,37.55,0
2026-01-05 14:40:00,28.51,52.96,39.63,0
2026-01-05 14:50:00,29.14,53.39,39.44,0
2026-01-05 15:00:00,29.17,50.9,39.2,0
2026-01-05 15:10:00,30.26,50.56,38.68,0
2026-01-05 15:20:00,28.38,50.06,38.39,0
2026-01-05 15:30:00,30.46,51.65,38.87,0
2026-01-05 15:40:00,30.74,46.56,39.41,0
2026-01-05 15:50:00,29.27,48.76,36.92,0
2026-01-05 16:00:00,30.33,47.39,38.36,0
2026-01-05 16:10:00,30.5,47.51,37.24,0
2026-01-05 16:20:00,30.16,45.74,37.01,0
2026-01-05 16:30:00,30.65,45.82,35.68,0
2026-01-05 16:40:00,30.66,46.07,36.48,0
2026-01-05 16:50:00,32.25,47.98,35.71,0
2026-01-05 17:00:00,32.0,45.2,35.92,0
2026-01-05 17:10:00,32.32,43.09,35.2,0
2026-01-05 17:20:00,32.19,43.09,35.51,0
2026-01-05 17:30:00,31.4,42.65,35.33,0
2026-01-05 17:40:00,31.83,40.92,35.51,0
2026-01-05 17:50:00,32.46,42.02,33.93,0
2026-01-05 18:00:00,31.72,42.74,33.84,0
2026-01-05 18:10:00,32.79,40.42,35.07,0
2026-01-05 18:20:00,32.41,42.45,33.93,0
2026-01-05 18:30:00,32.43,41.63,0.0,1
2026-01-05 18:40:00,33.05,40.17,34.31,0
2026-01-05 18:50:00,32.99,40.55,34.4,0
2026-01-05 19:00:00,32.65,42.11,34.83,0
2026-01-05 19:10:00,33.46,41.09,33.25,0
2026-01-05 19:20:00,32.38,40.24,32.83,0
2026-01-05 19:30:00,33.27,39.89,33.78,0
2026-01-05 19:40:00,33.28,40.13,33.29,0
2026-01-05 19:50:00,32.84,39.5,32.54,0
2026-01-05 20:00:00,33.16,37.9,33.61,0
2026-01-05 20:10:00,32.37,42.06,32.14,0
2026-01-05 20:20:00,33.44,40.21,32.16,0
2026-01-05 20:30:00,32.86,40.53,31.97,0
2026-01-05 20:40:00,32.66,40.17,31.04,0
2026-01-05 20:50:00,33.41,39.62,31.68,0
2026-01-05 21:00:00,32.48,40.33,0.0,1
2026-01-05 21:10:00,32.06,39.09,31.67,0
2026-01-05 21:20:00,31.92,43.18,31.19,0
2026-01-05 21:30:00,32.92,39.91,30.9,0
2026-01-05 21:40:00,31.89,40.37,31.17,0
2026-01-05 21:50:00,33.31,41.25,31.38,0
2026-01-05 22:00:00,31.29,43.3,31.16,0
2026-01-05 22:10:00,33.07,42.36,30.3,0
2026-01-05 22:20:00,32.2,41.48,30.73,0
2026-01-05 22:30:00,31.92,44.35,30.76,0
2026-01-05 22:40:00,31.56,44.24,29.5,0
2026-01-05 22:50:00,31.89,44.48,30.37,0
2026-01-05 23:00:00,31.52,45.11,28.44,0
2026-01-05 23:10:00,31.93,47.26,30.5,0
2026-01-05 23:20:00,31.27,47.54,30.6,0
2026-01-05 23:30:00,31.12,45.18,30.64,0
2026-01-05 23:40:00,30.69,48.02,29.7,0
2026-01-05 23:50:00,30.66,47.32,30.25,0
2026-01-06 00:00:00,30.65,48.0,31.14,0
2026-01-06 00:10:00,29.45,46.38,31.14,0
2026-01-06 00:20:00,29.44,48.49,30.0,0
2026-01-06 00:30:00,30.29,48.45,30.15,0
2026-01-06 00:40:00,29.8,50.7,30.96,0
2026-01-06 00:50:00,29.41,51.56,28.92,0
2026-01-06 01:00:00,29.3,49.04,29.91,0
2026-01-06 01:10:00,29.26,51.73,31.3,0
2026-01-06 01:20:00,28.6,53.52,31.08,0
2026-01-06 01:30:00,28.26,52.86,30.68,0
2026-01-06 01:40:00,28.53,54.42,29.26,0
2026-01-06 01:50:00,27.73,54.7,30.53,0
2026-01-06 02:00:00,28.2,55.34,30.2,0
2026-01-06 02:10:00,26.93,55.38,31.05,0
2026-01-06 02:20:00,28.08,55.09,30.26,0
2026-01-06 02:30:00,27.58,55.84,30.21,0
2026-01-06 02:40:00,27.26,58.31,29.52,0
2026-01-06 02:50:00,27.41,58.27,32.29,0
2026-01-06 03:00:00,27.54,58.74,31.14,0
2026-01-06 03:10:00,27.0,59.09,31.75,0
2026-01-06 03:20:00,25.37,59.83,31.78,0
2026-01-06 03:30:00,25.45,61.79,31.1,0
2026-01-06 03:40:00,25.57,61.0,31.12,0
2026-01-06 03:50:00,25.7,60.59,31.51,0
2026-01-06 04:00:00,25.76,63.24,31.92,0
2026-01-06 04:10:00,24.95,62.85,32.98,0
2026-01-06 04:20:00,25.23,63.64,32.25,0
2026-01-06 04:30:00,24.58,65.74,34.48,0
2026-01-06 04:40:00,24.48,64.62,34.11,0
2026-01-06 04:50:00,23.92,65.42,34.14,0
2026-01-06 05:00:00,24.0,64.43,33.61,0
2026-01-06 05:10:00,23.64,65.84,35.13,0
2026-01-06 05:20:00,23.68,67.1,33.96,0
2026-01-06 05:30:00,24.56,65.34,34.32,0
2026-01-06 05:40:00,23.43,67.49,34.7,0
2026-01-06 05:50:00,25.1,67.75,35.34,0
2026-01-06 06:00:00,23.92,68.03,35.51,0
2026-01-06 06:10:00,23.66,69.34,34.84,0
2026-01-06 06:20:00,23.04,68.93,35.01,0
2026-01-06 06:30:00,23.73,70.34,36.16,0
2026-01-06 06:40:00,23.01,68.1,36.44,0
2026-01-06 06:50:00,23.29,69.44,35.77,0
2026-01-06 07:00:00,24.45,69.57,35.02,0
2026-01-06 07:10:00,23.07,68.58,36.34,0
2026-01-06 07:20:00,23.65,70.73,37.21,0
2026-01-06 07:30:00,22.69,72.2,38.36,0
2026-01-06 07:40:00,23.0,69.93,36.15,0
2026-01-06 07:50:00,23.89,70.49,36.97,0
2026-01-06 08:00:00,22.69,70.08,37.19,0
2026-01-06 08:10:00,23.91,69.27,38.77,0
2026-01-06 08:20:00,23.37,68.12,37.84,0
2026-01-06 08:30:00,22.76,69.17,37.32,0
2026-01-06 08:40:00,23.39,68.38,38.66,0
2026-01-06 08:50:00,23.6,71.35,38.05,0
2026-01-06 09:00:00,23.48,69.37,37.56,0
2026-01-06 09:10:00,22.45,68.96,37.97,0
2026-01-06 09:20:00,22.94,69.98,40.22,0
2026-01-06 09:30:00,23.26,67.74,39.27,0
2026-01-06 09:40:00,23.43,67.83,39.18,0
2026-01-06 09:50:00,23.88,68.37,39.02,0
2026-01-06 10:00:00,23.76,69.02,39.56,0
2026-01-06 10:10:00,23.12,68.15,39.66,0
2026-01-06 10:20:00,24.09,67.54,39.77,0
2026-01-06 10:30:00,24.34,66.98,39.71,0
2026-01-06 10:40:00,24.45,66.89,40.39,0
2026-01-06 10:50:00,24.85,66.26,39.79,0
2026-01-06 11:00:00,24.88,64.58,0.0,1
2026-01-06 11:10:00,24.85,65.18,39.39,0
2026-01-06 11:20:00,24.75,63.57,38.34,0
2026-01-06 11:30:00,24.13,64.21,41.58,0
2026-01-06 11:40:00,25.35,63.12,40.67,0
2026-01-06 11:50:00,25.42,65.6,39.33,0
2026-01-06 12:00:00,25.64,62.46,39.77,0
2026-01-06 12:10:00,25.05,60.52,39.49,0
2026-01-06 12:20:00,25.35,61.21,41.22,0
2026-01-06 12:30:00,26.61,61.26,38.82,0
2026-01-06 12:40:00,26.27,61.8,40.02,0
2026-01-06 12:50:00,26.84,58.92,39.79,0
2026-01-06 13:00:00,26.72,57.3,40.49,0
2026-01-06 13:10:00,26.93,59.06,39.69,0
2026-01-06 13:20:00,27.6,56.22,38.29,0
2026-01-06 13:30:00,27.09,56.52,39.42,0
2026-01-06 13:40:00,27.61,56.05,38.75,0
2026-01-06 13:50:00,27.55,55.58,39.5,0
2026-01-06 14:00:00,27.78,55.69,40.48,0
2026-01-06 14:10:00,28.06,53.66,37.83,0
2026-01-06 14:20:00,28.55,53.42,38.46,0
2026-01-06 14:30:00,28.41,53.03,38.52,0
2026-01-06 14:40:00,29.5,52.54,38.52,0
2026-01-06 14:50:00,28.63,51.85,39.28,0
2026-01-06 15:00:00,29.2,51.55,38.4,0
2026-01-06 15:10:00,29.28,51.33,38.71,0
2026-01-06 15:20:00,30.43,50.26,37.71,0
2026-01-06 15:30:00,30.01,49.71,38.23,0
2026-01-06 15:40:00,30.63,47.08,38.49,0
2026-01-06 15:50:00,29.57,48.12,37.1,0
2026-01-06 16:00:00,30.63,47.98,38.13,0
2026-01-06 16:10:00,31.13,47.67,37.35,0
2026-01-06 16:20:00,30.91,45.7,37.95,0
2026-01-06 16:30:00,31.58,45.21,36.75,0
2026-01-06 16:40:00,30.96,44.78,37.02,0
2026-01-06 16:50:00,32.08,45.4,36.47,0
2026-01-06 17:00:00,32.68,45.43,36.22,0
2026-01-06 17:10:00,31.5,43.53,36.29,0
2026-01-06 17:20:00,31.61,44.42,36.3,0
2026-01-06 17:30:00,32.69,43.22,34.65,0
2026-01-06 17:40:00,32.89,42.59,36.58,0
2026-01-06 17:50:00,31.96,42.14,33.73,0
2026-01-06 18:00:00,32.12,42.76,34.45,0
2026-01-06 18:10:00,32.29,42.02,34.71,0
2026-01-06 18:20:00,31.86,43.68,34.89,0
2026-01-06 18:30:00,32.16,40.29,35.61,0
2026-01-06 18:40:00,32.2,41.42,32.65,0
2026-01-06 18:50:00,32.38,40.17,33.51,0
2026-01-06 19:00:00,32.81,39.64,32.0,0
2026-01-06 19:10:00,33.0,40.34,33.52,0
2026-01-06 19:20:00,33.7,40.37,33.51,0
2026-01-06 19:30:00,32.46,43.05,34.36,0
2026-01-06 19:40:00,33.47,39.87,32.98,0
2026-01-06 19:50:00,32.89,38.88,33.53,0
2026-01-06 20:00:00,32.98,40.27,32.97,0
2026-01-06 20:10:00,33.33,37.94,31.97,0
2026-01-06 20:20:00,32.42,39.97,31.0,0
2026-01-06 20:30:00,33.15,40.14,32.18,0
2026-01-06 20:40:00,33.01,41.02,30.59,0
2026-01-06 20:50:00,33.13,41.33,32.66,0
2026-01-06 21:00:00,32.97,40.01,31.33,0
2026-01-06 21:10:00,34.0,40.54,32.27,0
2026-01-06 21:20:00,32.38,40.14,30.79,0
2026-01-06 21:30:00,32.35,40.01,31.25,0
2026-01-06 21:40:00,32.22,41.72,31.07,0
2026-01-06 21:50:00,32.16,40.42,30.75,0
2026-01-06 22:00:00,32.01,41.59,30.32,0
2026-01-06 22:10:00,32.81,41.35,30.88,0
2026-01-06 22:20:00,32.81,43.26,29.73,0
2026-01-06 22:30:00,31.68,44.9,29.41,0
2026-01-06 22:40:00,31.41,42.21,31.3,0
2026-01-06 22:50:00,31.92,42.09,30.81,0
2026-01-06 23:00:00,31.26,44.27,30.22,0
2026-01-06 23:10:00,31.69,44.88,31.45,0
2026-01-06 23:20:00,31.32,45.58,29.86,0
2026-01-06 23:30:00,30.29,45.42,31.1,0
2026-01-06 23:40:00,31.64,46.2,30.16,0
2026-01-06 23:50:00,31.58,47.31,29.18,0
2026-01-07 00:00:00,30.19,48.54,31.48,0
2026-01-07 00:10:00,30.11,46.12,30.8,0
2026-01-07 00:20:00,30.26,48.29,29.92,0
2026-01-07 00:30:00,30.08,49.47,30.62,0
2026-01-07 00:40:00,30.04,48.95,29.75,0
2026-01-07 00:50:00,30.51,52.22,30.78,0
2026-01-07 01:00:00,29.21,50.48,28.26,0
2026-01-07 01:10:00,28.68,51.71,29.42,0
2026-01-07 01:20:00,28.18,52.95,31.08,0
2026-01-07 01:30:00,28.29,52.45,30.18,0
2026-01-07 01:40:00,28.42,51.85,30.63,0
2026-01-07 01:50:00,29.12,53.92,29.49,0
2026-01-07 02:00:00,27.74,56.03,32.15,0
2026-01-07 02:10:00,27.89,55.32,31.74,0
2026-01-07 02:20:00,27.56,55.46,30.74,0
2026-01-07 02:30:00,27.94,57.88,30.71,0
2026-01-07 02:40:00,28.4,57.27,31.99,0
2026-01-07 02:50:00,26.65,57.74,32.9,0
2026-01-07 03:00:00,26.46,59.03,32.23,0
2026-01-07 03:10:00,27.02,60.28,33.36,0
2026-01-07 03:20:00,26.63,62.51,31.05,0
2026-01-07 03:30:00,27.01,61.57,31.3,0
2026-01-07 03:40:00,26.18,62.5,31.18,0
2026-01-07 03:50:00,25.51,61.42,32.67,0
2026-01-07 04:00:00,25.8,61.47,32.64,0
2026-01-07 04:10:00,25.87,63.12,32.57,0
2026-01-07 04:20:00,25.54,63.71,33.53,0
2026-01-07 04:30:00,25.21,63.05,34.07,0
2026-01-07 04:40:00,25.32,64.47,32.07,0
2026-01-07 04:50:00,25.21,65.53,33.02,0
2026-01-07 05:00:00,25.16,65.97,34.36,0
2026-01-07 05:10:00,24.64,66.56,33.54,0
2026-01-07 05:20:00,24.09,66.78,33.49,0
2026-01-07 05:30:00,24.11,66.39,35.16,0
2026-01-07 05:40:00,24.51,66.77,33.53,0
2026-01-07 05:50:00,23.37,66.45,34.54,0
2026-01-07 06:00:00,23.85,69.78,35.26,0
2026-01-07 06:10:00,23.37,68.32,34.76,0
2026-01-07 06:20:00,23.48,68.37,36.06,0
2026-01-07 06:30:00,24.02,67.93,35.2,0
2026-01-07 06:40:00,23.4,72.03,37.0,0
2026-01-07 06:50:00,23.25,68.23,35.98,0
2026-01-07 07:00:00,22.49,69.06,36.83,0
2026-01-07 07:10:00,23.49,70.06,37.1,0
2026-01-07 07:20:00,23.4,70.37,36.21,0
2026-01-07 07:30:00,24.12,70.83,35.27,0
2026-01-07 07:40:00,22.87,71.75,37.4,0
2026-01-07 07:50:00,23.11,70.49,37.37,0
2026-01-07 08:00:00,23.12,68.94,37.94,0
2026-01-07 08:10:00,23.79,69.73,37.51,0
2026-01-07 08:20:00,22.97,70.25,37.52,0
2026-01-07 08:30:00,23.18,71.94,39.65,0
2026-01-07 08:40:00,23.38,68.37,37.04,0
2026-01-07 08:50:00,23.21,70.85,38.97,0
2026-01-07 09:00:00,22.95,69.67,38.08,0
2026-01-07 09:10:00,23.33,70.14,38.42,0
2026-01-07 09:20:00,23.84,68.99,38.58,0
2026-01-07 09:30:00,22.87,68.02,38.32,0
2026-01-07 09:40:00,23.53,69.35,39.55,0
2026-01-07 09:50:00,23.21,68.96,40.33,0
2026-01-07 10:00:00,24.27,68.96,39.71,0
2026-01-07 10:10:00,23.02,67.64,39.52,0
2026-01-07 10:20:00,23.62,66.69,38.74,0
2026-01-07 10:30:00,24.22,65.34,40.03,0
2026-01-07 10:40:00,24.95,67.31,41.42,0
2026-01-07 10:50:00,24.28,66.48,39.46,0
2026-01-07 11:00:00,24.19,64.64,39.53,0
2026-01-07 11:10:00,25.56,64.6,39.43,0
2026-01-07 11:20:00,24.06,64.18,39.53,0
2026-01-07 11:30:00,23.86,62.65,37.76,0
2026-01-07 11:40:00,25.35,62.79,40.31,0
2026-01-07 11:50:00,25.06,61.93,39.32,0
2026-01-07 12:00:00,24.99,62.09,38.71,0
2026-01-07 12:10:00,26.05,61.19,40.6,0
2026-01-07 12:20:00,26.01,59.71,39.12,0
2026-01-07 12:30:00,25.8,62.76,39.69,0
2026-01-07 12:40:00,25.65,61.38,41.1,0
2026-01-07 12:50:00,26.93,58.73,38.75,0
2026-01-07 13:00:00,27.03,36.06,38.6,1
2026-01-07 13:10:00,26.87,58.66,39.98,0
2026-01-07 13:20:00,28.06,58.8,40.62,0
2026-01-07 13:30:00,26.81,56.14,38.36,0
2026-01-07 13:40:00,26.8,57.4,39.86,0
2026-01-07 13:50:00,27.44,55.11,39.9,0
2026-01-07 14:00:00,27.98,53.66,37.68,0
2026-01-07 14:10:00,28.34,55.07,39.86,0
2026-01-07 14:20:00,28.32,54.98,39.8,0
2026-01-07 14:30:00,28.83,55.63,38.72,0
2026-01-07 14:40:00,28.24,51.2,39.83,0
2026-01-07 14:50:00,29.8,52.45,39.6,0
2026-01-07 15:00:00,29.25,50.71,38.62,0
2026-01-07 15:10:00,30.06,51.27,38.02,0
2026-01-07 15:20:00,29.88,48.4,37.44,0
2026-01-07 15:30:00,30.14,48.0,38.01,0
2026-01-07 15:40:00,30.4,47.88,38.32,0
2026-01-07 15:50:00,30.53,48.15,37.43,0
2026-01-07 16:00:00,30.82,46.86,35.74,0
2026-01-07 16:10:00,31.35,47.6,38.32,0
2026-01-07 16:20:00,30.97,47.42,37.27,0
2026-01-07 16:30:00,31.4,46.47,36.61,0
2026-01-07 16:40:00,31.17,46.98,37.4,0
2026-01-07 16:50:00,32.1,45.28,37.72,0
2026-01-07 17:00:00,31.2,43.18,34.05,0
2026-01-07 17:10:00,32.59,45.3,36.43,0
2026-01-07 17:20:00,31.81,42.9,34.73,0
2026-01-07 17:30:00,31.25,44.01,36.05,0
2026-01-07 17:40:00,32.16,44.29,35.54,0
2026-01-07 17:50:00,31.88,42.81,35.73,0
2026-01-07 18:00:00,32.75,40.51,0.0,1
2026-01-07 18:10:00,32.11,40.78,33.28,0
2026-01-07 18:20:00,32.31,42.73,34.2,0
2026-01-07 18:30:00,31.67,40.97,34.67,0
2026-01-07 18:40:00,32.47,40.98,34.94,0
2026-01-07 18:50:00,31.56,41.45,32.98,0
2026-01-07 19:00:00,32.04,41.21,34.53,0
2026-01-07 19:10:00,33.26,40.63,32.98,0
2026-01-07 19:20:00,42.0,40.02,33.58,1
2026-01-07 19:30:00,33.17,39.82,32.68,0
2026-01-07 19:40:00,32.5,40.91,33.03,0
2026-01-07 19:50:00,32.97,40.57,33.4,0
2026-01-07 20:00:00,33.0,39.74,31.52,0
2026-01-07 20:10:00,32.42,41.1,31.77,0
2026-01-07 20:20:00,33.73,39.93,32.28,0
2026-01-07 20:30:00,33.4,39.28,33.88,0
2026-01-07 20:40:00,32.81,39.47,31.1,0
2026-01-07 20:50:00,32.89,39.38,33.25,0
2026-01-07 21:00:00,32.93,40.24,33.07,0
2026-01-07 21:10:00,31.75,41.93,31.24,0
2026-01-07 21:20:00,32.57,40.1,30.93,0
2026-01-07 21:30:00,32.28,41.33,30.48,0
2026-01-07 21:40:00,32.03,40.75,30.85,0
2026-01-07 21:50:00,32.29,41.43,29.66,0
2026-01-07 22:00:00,33.23,40.5,30.61,0
2026-01-07 22:10:00,32.54,42.13,31.76,0
2026-01-07 22:20:00,31.81,42.52,29.98,0
2026-01-07 22:30:00,32.25,43.64,30.19,0
2026-01-07 22:40:00,32.53,43.73,28.94,0
2026-01-07 22:50:00,32.15,42.74,30.53,0
2026-01-07 23:00:00,31.57,45.48,30.38,0
2026-01-07 23:10:00,31.05,45.08,30.17,0
2026-01-07 23:20:00,31.56,45.56,29.9,0
2026-01-07 23:30:00,31.24,45.86,29.81,0
2026-01-07 23:40:00,31.32,45.88,30.42,0
2026-01-07 23:50:00,31.0,47.16,29.98,0
2026-01-08 00:00:00,31.02,47.98,30.25,0
2026-01-08 00:10:00,30.04,46.33,30.18,0
2026-01-08 00:20:00,30.77,48.12,30.92,0
2026-01-08 00:30:00,30.01,49.0,30.58,0
2026-01-08 00:40:00,30.75,50.13,30.23,0
2026-01-08 00:50:00,29.16,51.68,31.33,0
2026-01-08 01:00:00,30.16,50.35,30.51,0
2026-01-08 01:10:00,29.18,51.26,31.28,0
2026-01-08 01:20:00,28.54,51.88,30.79,0
2026-01-08 01:30:00,28.41,52.24,28.91,0
2026-01-08 01:40:00,28.28,53.35,31.51,0
2026-01-08 01:50:00,28.43,55.12,30.67,0
2026-01-08 02:00:00,28.26,53.95,30.63,0
2026-01-08 02:10:00,27.5,56.08,31.01,0
2026-01-08 02:20:00,27.55,54.61,30.63,0
2026-01-08 02:30:00,28.42,56.4,31.21,0
2026-01-08 02:40:00,28.0,57.28,30.7,0
2026-01-08 02:50:00,27.14,59.92,32.33,0
2026-01-08 03:00:00,26.72,58.61,31.37,0
2026-01-08 03:10:00,26.56,57.31,31.32,0
2026-01-08 03:20:00,26.6,58.13,31.05,0
2026-01-08 03:30:00,25.58,60.77,32.17,0
2026-01-08 03:40:00,25.76,61.95,32.28,0
2026-01-08 03:50:00,24.86,62.3,32.62,0
2026-01-08 04:00:00,25.7,62.67,31.68,0
